mention_id,year,person_id,person_label,person_printed,rank,honorific,company_id,company_label,company_printed,role,order,city,capital_currency,capital_amount,source_edition,source_page
158,1932,P00063,Fumaroli J,Fumaroli J,,,C00136,Société Anonyme de Nettoyage et Pressage du Coton,Société Anonyme de Nettoyage et Pressage du Coton,director,0,,,,3,533
159,1932,P00063,Fumaroli J,Fumaroli J,,,C00079,The Gabbari Lands,Gabbari Land,director,0,,,,3,533
160,1932,P00064,Galal Fahim,Galal Fahim Bey,bey,,C00032,Banque du Crédit Agricole d'Egypte,Banque de Crédit Agricole d'Egypte,director,0,,,,3,533
161,1932,P00065,Gallini Fahmi,S.E. Gallini Fahmi Pacha,pasha,s.e.,C00032,Banque du Crédit Agricole d'Egypte,Banque de Crédit Agricole d'Egypte,director,0,,,,3,533
162,1932,P00066,GarofaiiO Douca,GarofaiiO Douca,,,C00143,Tramways d'Alexandrie,Société Anonyme des Tramways d'Alexandrie,director,0,,,,3,533
163,1932,P00067,Gasche Linus,Gasche Linus,,,C00076,Filature Nationale d'Egypte,Filature Nationale d'Egypte,managing_director,0,,,,3,534
164,1932,P00068,Gianotti Vittorio,Gianotti Vittorio,,,C00157,Société Egyptienne de Pétrole (S.A.E.),Société Egyptienne de Pétrole (S.A.E.),managing_director,0,,,,3,534
165,1932,P00068,Gianotti Vittorio,Gianotti Vittorio,,,C00101,National Petroleum Cy,National Petroleum Cy,managing_director,0,,,,3,534
166,1932,P00068,Gianotti Vittorio,Gianotti Vittorio,,,C00151,Société Delta (Società Edile Egiziana),Société Delta (Società Edile Egiziana),president,0,,,,3,534
167,1932,P00068,Gianotti Vittorio,Gianotti Vittorio,,,C00175,Société Misr pour l'Exportation du Coton (ex-Lindemann),Société Misr pour l'Exportation du Coton (ex-Lindemann),vice_president,0,,,,3,534
168,1932,P00069,Goar Edwin N. J,Goar Edwin N.J,,,C00190,The Alexandria Insurance Company,The Alexandria Insurance Company,director,0,,,,3,534
169,1932,P00070,Comm. Grassi Carlo,Comm. Grassi Carlo,,,C00020,The Anglo-American Nile & Tourist Co,Anglo-American Nile & Tourist Cy,director,0,,,,3,534
170,1932,P00071,Grimprel Maurice,Grimprel Maurice,,,C00247,"«La Nationale l>, Compagnie Aunonyme d'Assurances sur la Vie à Paris","«La Nationale l>, Compagnie Aunonyme d'Assurances sur la Vie à Paris",manager,0,,,,3,534
171,1932,P00071,Grimprel Maurice,Grimprel Maurice,,,C00054,Consultatif des Réassurances et Assurances directes au Ministère du Travail,Consultatif des Réassurances et Assurances directes au Ministère du Travail,committee_member,0,,,,3,534
172,1932,P00071,Grimprel Maurice,Grimprel Maurice,,,C00112,Réunion des Compagnies d'Assurances sur la Vie,Réunion des Compagnies d'Assurances sur la Vie,president,0,,,,3,534
173,1932,P00071,Grimprel Maurice,Grimprel Maurice,,,C00243,suppléant de l'Union Syndicale des Compagnies. d'Assurances à primes fixes detoute nature,suppléant de l'Union Syndicale des Compagnies. d'Assurances à primes fixes detoute nature,president,0,,,,3,534
174,1932,P00071,Grimprel Maurice,Grimprel Maurice,,,C00003,"« Al-Chark » (L'Orient), Société Anonyme Egyptienne cl' Assurances sur la Vie",Al Chark (L'Orient) Société Anonyme Egyptienne d'Assurances sur la Vie,director,0,,,,3,534
175,1932,P00072,Hassan Said,S.E. Hassan Said Pacha,pasha,s.e.,C00032,Banque du Crédit Agricole d'Egypte,Banque de Crédit Agricole d'Egypte,manager,0,,,,3,534
176,1932,P00072,Hassan Said,S.E. Hassan Said Pacha,pasha,s.e.,C00032,Banque du Crédit Agricole d'Egypte,Banque de Crédit Agricole d'Egypte,director,0,,,,3,534
177,1932,P00073,Hault,Hault,,,C00139,Société Anonyme des Chemins de Fer de la Basse-Egypte,Société Anonyme des Chemins de Fer de la Basse-Egypte,director,0,,,,3,534
178,1932,P00073,Hault,Hault,,,C00144,!.a Société Anonyme des Tramways du Caire,Société Anonyme des Tramways du Caire,director,0,,,,3,534
179,1932,P00074,Hecht Van Der L,Hecht Van Der L,,,C00144,!.a Société Anonyme des Tramways du Caire,Tramways du Caire,manager,0,,,,3,534
180,1932,P00074,Hecht Van Der L,Hecht Van Der L,,,C00139,Société Anonyme des Chemins de Fer de la Basse-Egypte,Société Anonyme des Chemins de Fer de la Basse-Egypte,director,0,,,,3,534
181,1932,P00075,Henein Sadik,S.E. Henein Sadik Pacha,pasha,s.e.,C00233,Upper Egypt Ratels,Upper Egypt Ratels,director,0,,,,3,534
182,1932,P00076,Nationale>>,Nationale>>,,,C00003,"« Al-Chark » (L'Orient), Société Anonyme Egyptienne cl' Assurances sur la Vie","Al Chark 1(L'Orient), Société Anonyme Egyptienne d'Assurances sur la Vie",director,0,,,,3,535
183,1932,P00077,Home John,Home John,,,C00082,Grands Hôtels d'Egypte,Grands-Hôtels d'Egyple,president,0,,,,3,535
184,1932,P00077,Home John,Home John,,,C00121,S. A. des Chemins de Fer Keneh-Assouan,S. A. des Chemins de Fer Keneh-Assouan,president,0,,,,3,535
185,1932,P00077,Home John,Home John,,,C00224,The Upper Egypt Hotels,The Upper Egypt Hotels,director,0,,,,3,535
186,1932,P00078,Home F. J,Home F. J,,,C00071,Egyptian Markets,The Egyptian Markets,managing_director,0,,,,3,535
187,1932,P00079,Homsby Bertram,Sir Homsby Bertram,,sir,C00096,"National Bank of Egypt, The Agricultural Bank of Egypt","National Bank of Egypt, The Agricultural Bank of Egypt",director,0,,,,3,535
188,1932,P00079,Homsby Bertram,Sir Homsby Bertram,,sir,C00061,Crédit Foncier Egyptien. Ismalum René. Chevalier de la Légion d'Honneur,Crédit Foncier Egyptien. Ismalum René. Chevalier de la Légion d'Honneur,director,0,,,,3,535
189,1932,P00079,Homsby Bertram,Sir Homsby Bertram,,sir,C00091,Land Bank of Egypt,Land Bank of Egypt,member,0,,,,3,535
190,1932,P00079,Homsby Bertram,Sir Homsby Bertram,,sir,C00104,New Egyptian Co et S. A. des Bières Bomonti et Pyramides,New Egyptian Co et S. A. des Bières Bomonti et Pyramides,member,0,,,,3,535
191,1932,P00080,Ithier Gaston,Ithier Gaston,,,C00145,Société Anonyme des Trann\ ays du Caire,Société Anonyme des Trann\ ays du Caire,delegate,0,,,,3,535
192,1932,P00080,Ithier Gaston,Ithier Gaston,,,C00139,Société Anonyme des Chemins de Fer de la Basse-Egypte,Société Anonyme des Chemins de Fer de la Basse Egypte,vice_president,0,,,,3,535
193,1932,P00080,Ithier Gaston,Ithier Gaston,,,C00026,Banque Belge et Internationale en Egypte,Banque Belge et Internationale en Egypte,director,0,,,,3,535
194,1932,P00081,Jacobs Emile,Jacobs Emile,,,C00026,Banque Belge et Internationale en Egypte,Banque Belge et Internationale en Egypte,director,0,,,,3,535
195,1932,P00082,Jacot J. G. Descombes Ing,Jacot J. G. Descombes Ing,,,C00015,The Alexandria vVater Co. Ltd,The Alexandria Water Cy,director,0,,,,3,535
196,1932,P00082,Jacot J. G. Descombes Ing,Jacot J. G. Descombes Ing,,,C00036,The Cairo Sand Bricks Co. S. A,Cairo Sand Bricks Co,director,0,,,,3,535
197,1932,P00082,Jacot J. G. Descombes Ing,Jacot J. G. Descombes Ing,,,C00129,Sidi Salem Co,Sidi Salem Co,director,0,,,,3,535
198,1932,P00083,Jullien Léopold Ingénieur Agricole,Jullien Léopold Ingénieur Agricole,,,C00018,Alliance Française,Alliance Française,president,0,,,,3,535
199,1932,P00083,Jullien Léopold Ingénieur Agricole,Jullien Léopold Ingénieur Agricole,,,C00230,Union Foncière d'Egypte,Union Foncière d'Egypte,manager,0,,,,3,535
200,1932,P00083,Jullien Léopold Ingénieur Agricole,Jullien Léopold Ingénieur Agricole,,,C00063,Dakahlieh Land Co,Dakahlieh Land Cy,director,0,,,,3,535
201,1932,P00084,Karam Edouard,Karam Edouard,,,C00200,The Commercial & Esta tes Co,The Commercial & Estates Co,president,0,,,,3,536
202,1932,P00084,Karam Edouard,Karam Edouard,,,C00141,Société Anonyme des Immeubles d'Egyptc,Société Anonyme des Immeubles d'Egypte,vice_president,0,,,,3,536
203,1932,P00084,Karam Edouard,Karam Edouard,,,C00191,The Alexandrie Pressing Cy,The Alexandrie Pressing Cy,vice_president,0,,,,3,536
204,1932,P00084,Karam Edouard,Karam Edouard,,,C00010,Alexandria Insurance Co,The Alexandria Insurance Cy,director,0,,,,3,536
205,1932,P00084,Karam Edouard,Karam Edouard,,,C00143,Tramways d'Alexandrie,Société des Tramways d'Alexandrie,vice_president,0,,,,3,536
206,1932,P00084,Karam Edouard,Karam Edouard,,,C00143,Tramways d'Alexandrie,Société des Tramways d'Alexandrie,director,0,,,,3,536
207,1932,P00085,Kerihuel V. J,Kerihuel V. J,,,C00052,Société Anonyme des Eaux du Caire,Société Anonyme des Eaux du Caire,managing_director,0,,,,3,536
208,1932,P00085,Kerihuel V. J,Kerihuel V. J,,,C00050,Compagnie Frigorifique d'Egypte,Compagnie Frigorifique d'Egypte,managing_director,0,,,,3,536
209,1932,P00086,Kitroeff Alex. Th,Kitroeff Alex. Th,,,C00195,The Associated Cotton Ginners,The Associated Cotton Ginners,director,0,,,,3,536
210,1932,P00087,Klat Bey Dimitri,Klat Bey Dimitri,,,C00007,The Alexandria & Ramleh Railways Co. Ltd,Alexandria& Ramleh Railways Co. Ltd,director,0,,,,3,536
211,1932,P00088,Klat Jules,Klat Jules,,,C00205,The Egypban Bonded 'iVarehouses Cy. Ltd,The Egypban Bonded 'iVarehouses Cy. Ltd,director,0,,,,3,536
212,1932,P00089,Labruyère René Julien,Labruyère René Julien,,,C00007,The Alexandria & Ramleh Railways Co. Ltd,The Alexandria & Ramleh Hailways Co,director,0,,,,3,536
213,1932,P00089,Labruyère René Julien,Labruyère René Julien,,,C00090,Land Bank,Land Bank,director,0,,,,3,536
214,1932,P00090,Lagonico S,Lagonico S,,,C00009,Alexandria Commercial Cy,Alexandria Commercial Cy,director,0,,,,3,536
215,1932,P00090,Lagonico S,Lagonico S,,,C00125,S.A. du Béhéra,S. A. du Béhéra,director,0,,,,3,536
216,1932,P00090,Lagonico S,Lagonico S,,,C00168,Société Ghizeh et Rodah,Société Ghizeh et Rodah,director,0,,,,3,536
217,1932,P00091,Lascaris Mario,Lascaris Mario,,,C00241,pour l'Egypte de la Banque d'Athènes,pour l'Egypte de la Banque d'Athènes,vice_president,0,,,,3,536
218,1932,P00091,Lascaris Mario,Lascaris Mario,,,C00241,pour l'Egypte de la Banque d'Athènes,pour l'Egypte de la Banque d'Athènes,managing_director,0,,,,3,536
219,1932,P00091,Lascaris Mario,Lascaris Mario,,,C00079,The Gabbari Lands,The Gabbari Lands,president,0,,,,3,536
220,1932,P00091,Lascaris Mario,Lascaris Mario,,,C00059,Crédit Agricole d'Egypte,Crédit Agricole d'Egypte,director,0,,,,3,536
221,1932,P00091,Lascaris Mario,Lascaris Mario,,,C00060,Crédit Foncier Egyptien,Crédit Foncier Egyptien,director,0,,,,3,536
222,1932,P00091,Lascaris Mario,Lascaris Mario,,,C00015,The Alexandria vVater Co. Ltd,Alexandria Water Cy,director,0,,,,3,536
223,1932,P00091,Lascaris Mario,Lascaris Mario,,,C00007,The Alexandria & Ramleh Railways Co. Ltd,The Alexandria & Ramleh Railways Gy,director,0,,,,3,536
224,1932,P00092,Levi Guido,Levi Guido,,,C00234,\dmin.istration de l'Anglo-Egyptian Land Allotment Co,\dmin.istration de l'Anglo-Egyptian Land Allotment Co,council_member,0,,,,3,537
225,1932,P00093,Lian Alfred,Lian Alfred,,,C00189,The Alexandria Central Buildings,The Alexandria Central Buildings,director,0,,,,3,537
226,1932,P00094,Lindemann Hugo,Lindemann Hugo,,,C00175,Société Misr pour l'Exportation du Coton (ex-Lindemann),Société Misr pour l'Exportation du Coton (ex-Lindemann),managing_director,0,,,,3,537
227,1932,P00094,Lindemann Hugo,Lindemann Hugo,,,C00172,Société Générale de Pressage cl de Dépôts,Société Générale de Pressage et Dépôts,committee_member,0,,,,3,537
228,1932,P00094,Lindemann Hugo,Lindemann Hugo,,,C00010,Alexandria Insurance Co,Alexandria Insurance Cy,committee_member,0,,,,3,537
229,1932,P00094,Lindemann Hugo,Lindemann Hugo,,,C00115,S. A. E. Fiat Oriente,S. A. E. Fiat Oriente,director,0,,,,3,537
230,1932,P00094,Lindemann Hugo,Lindemann Hugo,,,C00115,S. A. E. Fiat Oriente,S. A. E. Fiat Oriente,vice_president,0,,,,3,537
231,1932,P00094,Lindemann Hugo,Lindemann Hugo,,,C00163,Société Financière et Industrielle d'Egypte,Société Financière et Industrielle d'Egypte,director,0,,,,3,537
232,1932,P00094,Lindemann Hugo,Lindemann Hugo,,,C00163,Société Financière et Industrielle d'Egypte,Société Financière et Industrielle d'Egypte,vice_president,0,,,,3,537
233,1932,P00094,Lindemann Hugo,Lindemann Hugo,,,C00130,Société <( Maarad l>,Société <( Maarad l>,director,0,,,,3,537
234,1932,P00094,Lindemann Hugo,Lindemann Hugo,,,C00130,Société <( Maarad l>,Société <( Maarad l>,vice_president,0,,,,3,537
235,1932,P00095,Lowe A. J,Lowe A.J,,,C00232,United Egyptian Salt,United Egyptian Salt Ltd,director,0,,,,3,537
236,1932,P00095,Lowe A. J,Lowe A.J,,,C00076,Filature Nationale d'Egypte,Filature Nationale d'Egypte,director,0,,,,3,537
237,1932,P00096,Lozi Bey Abd el Fattah el,Lozi Bey Abd el Fattah el,,,C00028,Banque Misr,Banque Misr,director,0,,,,3,537
238,1932,P00097,Lumbroso Jean,Lumbroso Jean,,,C00192,The Alexandrin Ex change Co. Ltd,The Alexandrin Ex change Co. Ltd,director,0,,,,3,537
239,1932,P00097,Lumbroso Jean,Lumbroso Jean,,,C00006,Alexandria & Ramleh Rail ways Co,Alexandria & Ramleh Rail ways Co,director,0,,,,3,537
240,1932,P00098,Marcovitch Jacques,Marcovitch Jacques,,,C00176,Société Orienta le de Publicité,Société Orienta le de Publicité,managing_director,0,,,,3,537
241,1932,P00099,Mazloum Hassan,S.E. Mazloum Hassan Pacha,pasha,s.e.,C00107,Postes Egyptiennes,Postes Egyptiennes,general_manager,0,,,,3,537
242,1932,P00099,Mazloum Hassan,S.E. Mazloum Hassan Pacha,pasha,s.e.,C00098,National Insurance Co,The National Insurance Cy,director,0,,,,3,537
243,1932,P00099,Mazloum Hassan,S.E. Mazloum Hassan Pacha,pasha,s.e.,C00069,The Egyptian Delta Land & Investment Cy,The Egyptian Delta Land & Investment Cy,director,0,,,,3,537
244,1932,P00099,Mazloum Hassan,S.E. Mazloum Hassan Pacha,pasha,s.e.,C00032,Banque du Crédit Agricole d'Egypte,Banque de Crédit Agricole d'Egypte,director,0,,,,3,537
245,1932,P00100,Menasce Baron Félix de,Menasce Baron Félix de,,,C00049,Communauté Israélite d'Alexandrie,Communauté Israélite d'Alexandrie,president,0,,,,3,537
246,1932,P00100,Menasce Baron Félix de,Menasce Baron Félix de,,,C00141,Société Anonyme des Immeubles d'Egyptc,Société Anonyme des Immeubles d'Egypte,president,0,,,,3,537
247,1932,P00100,Menasce Baron Félix de,Menasce Baron Félix de,,,C00141,Société Anonyme des Immeubles d'Egyptc,Société Anonyme des Immeubles d'Egypte,managing_director,0,,,,3,537
248,1932,P00100,Menasce Baron Félix de,Menasce Baron Félix de,,,C00040,Cassa di Sconto et di Risparmio,Cassa di Sconto et di Risparmio,president,0,,,,3,537
249,1932,P00100,Menasce Baron Félix de,Menasce Baron Félix de,,,C00122,S. A. des Entreprises Urbaines et Rurales,S. A. des Entreprises Urbaines et Rurales,director,0,,,,3,537
250,1932,P00101,Minost Emile,Minost Emile,,,C00060,Crédit Foncier Egyptien,Crédit Foncier Egyptien,managing_director,0,,,,3,538
251,1932,P00101,Minost Emile,Minost Emile,,,C00032,Banque du Crédit Agricole d'Egypte,Banque de Crédit Agricole d'Egypte,director,0,,,,3,538
252,1932,P00102,Mohamed Mahmoud Bey Khalil Avocat,S.E. Mohamed Mahmoud Bey Khalil Avocat,,s.e.,C00003,"« Al-Chark » (L'Orient), Société Anonyme Egyptienne cl' Assurances sur la Vie",«Al Chark» (L'Orient) Société Anonyme Egyptienne d'Assurance sur la Vie,director,0,,,,3,538
253,1932,P00102,Mohamed Mahmoud Bey Khalil Avocat,S.E. Mohamed Mahmoud Bey Khalil Avocat,,s.e.,C00022,The Anglo-Egyptian Land Allotment Co,Anglo-Egyptian Land Allotment,director,0,,,,3,538
254,1932,P00102,Mohamed Mahmoud Bey Khalil Avocat,S.E. Mohamed Mahmoud Bey Khalil Avocat,,s.e.,C00160,Société Egyptienne des Madina,Société Egyptienne des Madina,president,0,,,,3,538
255,1932,P00103,Monnerat E. Ing,Monnerat E. Ing,,,C00050,Compagnie Frigorifique d'Egypte,Compagnie Frigorifique d'Egypte,director,0,,,,3,538
256,1932,P00103,Monnerat E. Ing,Monnerat E. Ing,,,C00213,The Electric Light & Power Supply Cy,The Electric Light & Power Supply,director,0,,,,3,538
257,1932,P00103,Monnerat E. Ing,Monnerat E. Ing,,,C00052,Société Anonyme des Eaux du Caire,Société Anonyme des Eaux du Caire,director,0,,,,3,538
258,1932,P00103,Monnerat E. Ing,Monnerat E. Ing,,,C00146,Société Anonyme du Béhéra,Société Anonyme du Béhéra,director,0,,,,3,538
259,1932,P00104,Morin Jean,Morin Jean,,,C00237,en Egypte des Agences du CrédH Lyonnais,en Egypte des Agences du CrédH Lyonnais,general_manager,0,,,,3,538
260,1932,P00104,Morin Jean,Morin Jean,,,C00133,Société Anonyme Immobilière d'Alexandrie,Société Immobilière d'A~exandrie,president,0,,,,3,538
261,1932,P00105,Mosséri Elie N,Mosseri Elie N,,,C00194,The Anglo-Egyptian Land Allotment Company etde la Fayoum Light Railways,The Anglo-Egyptian Land Allotment Company etde la Fayoum Light Railways,president,0,,,,3,538
262,1932,P00105,Mosséri Elie N,Mosseri Elie N,,,C00043,Chemins de Fer de la S. A. de W a di Kom Ombo,Chemins de Fer de la S. A. de W a di Kom Ombo,vice_president,0,,,,3,538
263,1932,P00105,Mosséri Elie N,Mosseri Elie N,,,C00019,Anglo-Belgian Co. of Egypt,Anglo-Belgian Co. of Egypt,director,0,,,,3,538
264,1932,P00105,Mosséri Elie N,Mosseri Elie N,,,C00214,Gabbari Land Co,The Gabbari Land Co,council_member,0,,,,3,538
265,1932,P00105,Mosséri Elie N,Mosseri Elie N,,,C00211,Egyptian Hotels,The Egyptian Hotels Ltd,council_member,0,,,,3,538
266,1932,P00105,Mosséri Elie N,Mosseri Elie N,,,C00073,The Egyptian Salt & Soda Cy. Ltd,The Egyptian Salt & Soda Cy. Ltd,council_member,0,,,,3,538
267,1932,P00105,Mosséri Elie N,Mosseri Elie N,,,C00076,Filature Nationale d'Egypte,Filature Nationale d'Egypte,council_member,0,,,,3,538
268,1932,P00105,Mosséri Elie N,Mosseri Elie N,,,C00099,National Insurance Co. of Egypt,National Insurance Co. or Egypt,council_member,0,,,,3,538
269,1932,P00105,Mosséri Elie N,Mosseri Elie N,,,C00165,Société Foncière d'Egypte,Société Foncière d'Egypte,council_member,0,,,,3,538
270,1932,P00105,Mosséri Elie N,Mosseri Elie N,,,C00182,Société des Automobiles et Omnibus du Caire,Société des Automobiles et Omnibus du Caire,council_member,0,,,,3,538
271,1932,P00105,Mosséri Elie N,Mosseri Elie N,,,C00154,Société Egyptienne d'Irrigation,Société Egyptienne d'Irrigation,council_member,0,,,,3,538
272,1932,P00105,Mosséri Elie N,Mosseri Elie N,,,C00166,Société Foncière du Domaine de Cheikh Fadl,Société Foncière du Domaine de Cheikh Fadl,council_member,0,,,,3,538
273,1932,P00106,Mosseri Joseph,Mosseri Joseph,,,C00086,"J os y Film, S. A. E","J os y Film, S. A. E",managing_director,0,,,,3,538
274,1932,P00107,Mosseri Maurice N,Mosseri Maurice,,,C00033,BanqueMosseri et Co,BanqueMosseri et Co,member,0,,,,3,538
275,1932,P00107,Mosseri Maurice N,Mosseri Maurice,,,C00186,Syndicat des Obligataires de la Société Générale des Sucreries,Syndicat des Obligataires de la Société Générale des Sucreries,committee_member,0,,,,3,538
276,1932,P00108,Mosseri J. Nessim,Mosseri J. Nessim,,,C00022,The Anglo-Egyptian Land Allotment Co,The Anglo-Egyptian Land Allotment Cy,director,0,,,,3,538
277,1932,P00109,Nakhla Pacha El Motei Ancien Magistrat,S.E. Nakhla Pacha El Motei Ancien Magistrat,,s.e.,C00003,"« Al-Chark » (L'Orient), Société Anonyme Egyptienne cl' Assurances sur la Vie",Al Chark(L'Orient) Société Anonyme Egyptienne d'Assurances sur la Vie,director,0,,,,3,539
278,1932,P00110,Naeff Emile,Naeff Emile,,,C00035,Cairo Sand Bricks,Cairo Sand Bricks,director,0,,,,3,539
279,1932,P00110,Naeff Emile,Naeff Emile,,,C00213,The Electric Light & Power Supply Cy,The Electric Light & Power Supply,director,0,,,,3,539
280,1932,P00111,Naggiar F. Victor,Naggiar F. Victor,,,C00103,New Egyptian Co,New-Egyptian Cy,director,0,,,,3,539
281,1932,P00112,Nahman Enrico,Nahman Enrico,,,C00169,Société Gé .. nérale d'Electricité,Société Gé .. nérale d'Electricité,director,0,,,,3,539
282,1932,P00112,Nahman Enrico,Nahman Enrico,,,C00094,Mécanique,Mécanique,director,0,,,,3,539
283,1932,P00113,Nathan J. Edward,Nathan J. Edward,,,C00103,New Egyptian Co,New Egyptian Cy,director,0,,,,3,539
284,1932,P00113,Nathan J. Edward,Nathan J. Edward,,,C00149,Société Belgo-Egyptienne de l'Ezbékieh,Société Belgo-Egyptienne de l'Ezbékieh,director,0,,,,3,539
285,1932,P00114,Naus Henry,Naus Bey Henri C.B.E,,,C00078,Fédération Egyptienne des Industries,Fédération des Industries en Egypte,president,0,,,,3,539
286,1932,P00114,Naus Henry,Naus Bey Henri C.B.E,,,C00085,Industrie,Industrie,member,0,,,,3,539
287,1932,P00114,Naus Henry,Naus Bey Henri C.B.E,,,C00180,Société d'Economie Politique,Société d'Economie Politique,member,0,,,,3,539
